Owner_Name,Account_Name,Stage,Closing_Date,Amount,Close_Month,Close_Year,Year,Month,Month_Name,Day_of_Week,Quarter
Elease Gluck,Green-Plus,Lost,2017-11-25,0.0,11.0,2017.0,2017.0,11.0,Nov,Saturday,Q4
James Ascencio,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
James Ascencio,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
James Ascencio,Newex,Won,2017-11-04,546.0,11.0,2017.0,2017.0,11.0,Nov,Saturday,Q4
Jonathan Berthelot,Bioholding,Lost,2017-11-04,0.0,11.0,2017.0,2017.0,11.0,Nov,Saturday,Q4
Kami Bicknell,Cheers,Lost,2017-11-14,0.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Kami Bicknell,Finjob,Won,2017-11-24,596.0,11.0,2017.0,2017.0,11.0,Nov,Friday,Q4
Kary Hendrixson,Sonron,Lost,2017-12-21,0.0,12.0,2017.0,2017.0,12.0,Dec,Thursday,Q4
Kary Hendrixson,Fasehatice,Won,2017-12-08,1171.0,12.0,2017.0,2017.0,12.0,Dec,Friday,Q4
Marty Freudenburg,Globex Corporation,Won,2017-12-03,1021.0,12.0,2017.0,2017.0,12.0,Dec,Sunday,Q4
Maureen Marcano,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Reed Clapper,Kan-code,Lost,2017-11-17,0.0,11.0,2017.0,2017.0,11.0,Nov,Friday,Q4
Rosie Papadopoulos,Donquadtech,Lost,2017-12-02,0.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
Zane Levy,Fasehatice,Lost,2017-11-04,0.0,11.0,2017.0,2017.0,11.0,Nov,Saturday,Q4
Zane Levy,Kan-code,Lost,2017-12-14,0.0,12.0,2017.0,2017.0,12.0,Dec,Thursday,Q4
Boris Faz,Mathtouch,Won,2017-09-22,4609.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Cassey Cress,Zathunicon,Lost,2017-11-21,0.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Cecily Lampkin,Bioholding,Won,2017-09-22,600.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Corliss Cosme,Konex,Won,2017-09-13,5067.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Darcel Schlecht,Scottech,Won,2017-12-05,5127.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Donn Cantrell,Ganjaflex,Won,2017-12-26,547.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Garret Kinder,Plussunin,Lost,2017-09-27,0.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
James Ascencio,Initech,Engaging,,472.0,-1.0,-1.0,,,,,
Kami Bicknell,Faxquote,Lost,2017-11-30,0.0,11.0,2017.0,2017.0,11.0,Nov,Thursday,Q4
Kami Bicknell,Faxquote,Won,2017-12-14,582.0,12.0,2017.0,2017.0,12.0,Dec,Thursday,Q4
Kami Bicknell,J-Texon,Won,2017-09-25,1047.0,9.0,2017.0,2017.0,9.0,Sep,Monday,Q3
Lajuana Vencill,Funholding,Lost,2017-11-21,0.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Markita Hansen,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Niesha Huffines,Finhigh,Lost,2017-11-15,0.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Niesha Huffines,Domzoom,Won,2017-09-24,568.0,9.0,2017.0,2017.0,9.0,Sep,Sunday,Q3
Niesha Huffines,Inity,Won,2017-11-27,6255.0,11.0,2017.0,2017.0,11.0,Nov,Monday,Q4
Reed Clapper,Bubba Gump,Won,2017-12-03,4647.0,12.0,2017.0,2017.0,12.0,Dec,Sunday,Q4
Rosie Papadopoulos,Vehement Capital Partners,Won,2017-11-08,5042.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Versie Hillebrand,Dontechi,Won,2017-12-31,57.0,12.0,2017.0,2017.0,12.0,Dec,Sunday,Q4
Versie Hillebrand,Rundofase,Won,2017-12-07,53.0,12.0,2017.0,2017.0,12.0,Dec,Thursday,Q4
Versie Hillebrand,Konmatfix,Won,2017-12-12,3811.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Vicki Laflamme,Hottechi,Won,2017-12-12,456.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Violet Mclelland,Mathtouch,Lost,2017-12-19,0.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Cassey Cress,Xx-zobam,Won,2017-12-05,3371.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Cecily Lampkin,Treequote,Won,2017-11-29,1151.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Cecily Lampkin,Scottech,Won,2017-12-25,3748.0,12.0,2017.0,2017.0,12.0,Dec,Monday,Q4
Corliss Cosme,Umbrella Corporation,Won,2017-09-15,5717.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Corliss Cosme,Donquadtech,Won,2017-09-15,5027.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Daniell Hammack,Iselectrics,Won,2017-12-13,1111.0,12.0,2017.0,2017.0,12.0,Dec,Wednesday,Q4
Darcel Schlecht,Bioholding,Won,2017-09-17,1159.0,9.0,2017.0,2017.0,9.0,Sep,Sunday,Q3
Darcel Schlecht,Rangreen,Won,2017-11-06,3251.0,11.0,2017.0,2017.0,11.0,Nov,Monday,Q4
Garret Kinder,Bubba Gump,Lost,2017-11-01,0.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Gladys Colclough,Genco Pura Olive Oil Company,Lost,2017-12-07,0.0,12.0,2017.0,2017.0,12.0,Dec,Thursday,Q4
Gladys Colclough,Codehow,Won,2017-12-18,1083.0,12.0,2017.0,2017.0,12.0,Dec,Monday,Q4
Gladys Colclough,Bioholding,Won,2017-11-08,54.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Hayden Neloms,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Hayden Neloms,Blackzim,Won,2017-12-29,3302.0,12.0,2017.0,2017.0,12.0,Dec,Friday,Q4
James Ascencio,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
James Ascencio,Golddex,Won,2017-11-25,552.0,11.0,2017.0,2017.0,11.0,Nov,Saturday,Q4
James Ascencio,Singletechno,Won,2017-11-16,468.0,11.0,2017.0,2017.0,11.0,Nov,Thursday,Q4
Jonathan Berthelot,dambase,Lost,2017-11-17,0.0,11.0,2017.0,2017.0,11.0,Nov,Friday,Q4
Jonathan Berthelot,Hottechi,Lost,2017-12-04,0.0,12.0,2017.0,2017.0,12.0,Dec,Monday,Q4
Kami Bicknell,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kami Bicknell,Rantouch,Lost,2017-09-27,0.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Kami Bicknell,J-Texon,Won,2017-11-12,4467.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Kary Hendrixson,Cheers,Won,2017-12-05,538.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Kary Hendrixson,Y-corporation,Won,2017-12-12,3021.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Lajuana Vencill,Codehow,Won,2017-11-12,511.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Maureen Marcano,Blackzim,Won,2017-09-21,5832.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Rosalina Dieter,Bubba Gump,Engaging,,472.0,-1.0,-1.0,,,,,
Rosalina Dieter,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Versie Hillebrand,Inity,Lost,2017-09-30,0.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Versie Hillebrand,Conecom,Lost,2017-11-24,0.0,11.0,2017.0,2017.0,11.0,Nov,Friday,Q4
Versie Hillebrand,Warephase,Won,2017-11-27,50.0,11.0,2017.0,2017.0,11.0,Nov,Monday,Q4
Vicki Laflamme,Scotfind,Lost,2017-11-24,0.0,11.0,2017.0,2017.0,11.0,Nov,Friday,Q4
Vicki Laflamme,Plexzap,Won,2017-11-22,58.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Violet Mclelland,Umbrella Corporation,Lost,2017-11-24,0.0,11.0,2017.0,2017.0,11.0,Nov,Friday,Q4
Violet Mclelland,Mathtouch,Won,2017-09-27,66.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Zane Levy,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Anna Snelling,Finhigh,Lost,2017-09-13,0.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Anna Snelling,Toughzap,Lost,2017-11-14,0.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Anna Snelling,Cancity,Won,2017-11-17,44.0,11.0,2017.0,2017.0,11.0,Nov,Friday,Q4
Boris Faz,Konex,Won,2017-12-30,1140.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
Cassey Cress,Zencorporation,Won,2017-09-21,5245.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Cecily Lampkin,Gogozoom,Won,2017-12-04,5520.0,12.0,2017.0,2017.0,12.0,Dec,Monday,Q4
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Inity,Lost,2017-11-19,0.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Darcel Schlecht,Ron-tech,Lost,2017-11-14,0.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Garret Kinder,Yearin,Lost,2017-12-23,0.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
Gladys Colclough,Streethex,Won,2017-09-20,53.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
James Ascencio,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kami Bicknell,Plusstrip,Won,2017-12-10,4872.0,12.0,2017.0,2017.0,12.0,Dec,Sunday,Q4
Kary Hendrixson,Doncon,Lost,2017-11-24,0.0,11.0,2017.0,2017.0,11.0,Nov,Friday,Q4
Markita Hansen,Hatfan,Won,2017-09-21,3138.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Maureen Marcano,Finjob,Lost,2017-09-28,0.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Moses Frase,Bioholding,Won,2017-12-03,513.0,12.0,2017.0,2017.0,12.0,Dec,Sunday,Q4
Reed Clapper,Iselectrics,Lost,2017-12-28,0.0,12.0,2017.0,2017.0,12.0,Dec,Thursday,Q4
Rosalina Dieter,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Rosie Papadopoulos,Sonron,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Kan-code,Won,2017-12-18,644.0,12.0,2017.0,2017.0,12.0,Dec,Monday,Q4
Zane Levy,J-Texon,Engaging,,472.0,-1.0,-1.0,,,,,
Zane Levy,Lexiqvolax,Lost,2017-11-14,0.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Zane Levy,Newex,Won,2017-09-19,560.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
Anna Snelling,Treequote,Lost,2017-12-06,0.0,12.0,2017.0,2017.0,12.0,Dec,Wednesday,Q4
Anna Snelling,Statholdings,Lost,2017-11-27,0.0,11.0,2017.0,2017.0,11.0,Nov,Monday,Q4
Anna Snelling,dambase,Won,2017-12-26,866.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Boris Faz,Plussunin,Lost,2017-09-19,0.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
Cassey Cress,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Kan-code,Lost,2017-12-01,0.0,12.0,2017.0,2017.0,12.0,Dec,Friday,Q4
Darcel Schlecht,Inity,Lost,2017-11-15,0.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Darcel Schlecht,Finhigh,Won,2017-12-16,626.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
Darcel Schlecht,Toughzap,Won,2017-12-03,4079.0,12.0,2017.0,2017.0,12.0,Dec,Sunday,Q4
Garret Kinder,Konex,Won,2017-12-05,3497.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Garret Kinder,Opentech,Won,2017-11-16,3072.0,11.0,2017.0,2017.0,11.0,Nov,Thursday,Q4
Gladys Colclough,Genco Pura Olive Oil Company,Lost,2017-12-15,0.0,12.0,2017.0,2017.0,12.0,Dec,Friday,Q4
Hayden Neloms,Labdrill,Won,2017-11-26,3473.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Jonathan Berthelot,Conecom,Won,2017-09-19,530.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
Jonathan Berthelot,Gogozoom,Won,2017-12-16,1066.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
Jonathan Berthelot,Cancity,Won,2017-12-18,64.0,12.0,2017.0,2017.0,12.0,Dec,Monday,Q4
Jonathan Berthelot,Rangreen,Won,2017-12-25,59.0,12.0,2017.0,2017.0,12.0,Dec,Monday,Q4
Kary Hendrixson,Goodsilron,Won,2017-11-30,1077.0,11.0,2017.0,2017.0,11.0,Nov,Thursday,Q4
Kary Hendrixson,Sunnamplex,Won,2017-11-21,4999.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Marty Freudenburg,Betatech,Won,2017-09-21,72.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Maureen Marcano,Kan-code,Won,2017-09-20,4870.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Reed Clapper,Initech,Lost,2017-09-20,0.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Reed Clapper,Zencorporation,Lost,2017-12-18,0.0,12.0,2017.0,2017.0,12.0,Dec,Monday,Q4
Versie Hillebrand,Konmatfix,Won,2017-09-26,54.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
Versie Hillebrand,Toughzap,Won,2017-12-09,50.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
Vicki Laflamme,Genco Pura Olive Oil Company,Engaging,,472.0,-1.0,-1.0,,,,,
Vicki Laflamme,Zoomit,Engaging,,472.0,-1.0,-1.0,,,,,
Vicki Laflamme,Xx-holding,Lost,2017-11-01,0.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Violet Mclelland,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Initech,Lost,2017-09-15,0.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Zane Levy,Konex,Won,2017-11-20,1029.0,11.0,2017.0,2017.0,11.0,Nov,Monday,Q4
Anna Snelling,Cancity,Won,2017-11-25,629.0,11.0,2017.0,2017.0,11.0,Nov,Saturday,Q4
Cassey Cress,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Cassey Cress,Iselectrics,Won,2017-09-24,600.0,9.0,2017.0,2017.0,9.0,Sep,Sunday,Q3
Corliss Cosme,Konex,Lost,2017-11-03,0.0,11.0,2017.0,2017.0,11.0,Nov,Friday,Q4
Corliss Cosme,Kinnamplus,Won,2017-09-18,4535.0,9.0,2017.0,2017.0,9.0,Sep,Monday,Q3
Daniell Hammack,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Donn Cantrell,Ontomedia,Lost,2017-11-29,0.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Elease Gluck,Dalttechnology,Lost,2017-09-19,0.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
Gladys Colclough,Conecom,Won,2017-09-29,4805.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Kami Bicknell,Kan-code,Lost,2017-11-17,0.0,11.0,2017.0,2017.0,11.0,Nov,Friday,Q4
Kary Hendrixson,Labdrill,Won,2017-12-12,5158.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Marty Freudenburg,Cancity,Won,2017-11-21,477.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Maureen Marcano,Lexiqvolax,Won,2017-11-16,4972.0,11.0,2017.0,2017.0,11.0,Nov,Thursday,Q4
Niesha Huffines,Treequote,Won,2017-11-30,3902.0,11.0,2017.0,2017.0,11.0,Nov,Thursday,Q4
Reed Clapper,Plussunin,Won,2017-12-14,1176.0,12.0,2017.0,2017.0,12.0,Dec,Thursday,Q4
Reed Clapper,Yearin,Won,2017-12-14,4140.0,12.0,2017.0,2017.0,12.0,Dec,Thursday,Q4
Rosalina Dieter,Golddex,Won,2017-11-30,54.0,11.0,2017.0,2017.0,11.0,Nov,Thursday,Q4
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Vicki Laflamme,Dalttechnology,Won,2017-11-29,51.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Zane Levy,Labdrill,Won,2017-09-21,518.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Zane Levy,Sonron,Won,2017-12-06,505.0,12.0,2017.0,2017.0,12.0,Dec,Wednesday,Q4
Anna Snelling,Stanredtax,Won,2017-09-18,5421.0,9.0,2017.0,2017.0,9.0,Sep,Monday,Q3
Cassey Cress,Kan-code,Won,2017-11-23,3822.0,11.0,2017.0,2017.0,11.0,Nov,Thursday,Q4
Darcel Schlecht,Conecom,Lost,2017-11-20,0.0,11.0,2017.0,2017.0,11.0,Nov,Monday,Q4
Donn Cantrell,Ontomedia,Won,2017-12-17,3331.0,12.0,2017.0,2017.0,12.0,Dec,Sunday,Q4
Hayden Neloms,Zoomit,Lost,2017-11-27,0.0,11.0,2017.0,2017.0,11.0,Nov,Monday,Q4
James Ascencio,Newex,Won,2017-12-20,504.0,12.0,2017.0,2017.0,12.0,Dec,Wednesday,Q4
James Ascencio,Plexzap,Won,2017-12-10,1117.0,12.0,2017.0,2017.0,12.0,Dec,Sunday,Q4
James Ascencio,Lexiqvolax,Won,2017-12-07,5230.0,12.0,2017.0,2017.0,12.0,Dec,Thursday,Q4
Kami Bicknell,Fasehatice,Won,2017-09-16,4844.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Kami Bicknell,Labdrill,Won,2017-09-23,3596.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Kary Hendrixson,Plexzap,Lost,2017-09-30,0.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Kary Hendrixson,Scotfind,Won,2017-11-01,4593.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Lajuana Vencill,dambase,Won,2017-12-12,545.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Lajuana Vencill,Rangreen,Won,2017-11-08,3362.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Marty Freudenburg,Bioholding,Won,2017-12-14,1086.0,12.0,2017.0,2017.0,12.0,Dec,Thursday,Q4
Maureen Marcano,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Reed Clapper,Acme Corporation,Lost,2017-09-28,0.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Rosie Papadopoulos,Konex,Won,2017-12-31,5153.0,12.0,2017.0,2017.0,12.0,Dec,Sunday,Q4
Versie Hillebrand,Konmatfix,Lost,2017-11-29,0.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Vicki Laflamme,Konex,Won,2017-11-15,5348.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Zane Levy,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Zane Levy,Finjob,Won,2017-11-05,5170.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Zane Levy,Scotfind,Won,2017-09-25,4050.0,9.0,2017.0,2017.0,9.0,Sep,Monday,Q3
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Daniell Hammack,Bubba Gump,Lost,2017-12-07,0.0,12.0,2017.0,2017.0,12.0,Dec,Thursday,Q4
Daniell Hammack,Vehement Capital Partners,Won,2017-09-29,1221.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Darcel Schlecht,Toughzap,Lost,2017-11-16,0.0,11.0,2017.0,2017.0,11.0,Nov,Thursday,Q4
Darcel Schlecht,Warephase,Won,2017-12-09,5669.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
Gladys Colclough,Finhigh,Won,2017-12-19,5385.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Markita Hansen,Hottechi,Lost,2017-12-27,0.0,12.0,2017.0,2017.0,12.0,Dec,Wednesday,Q4
Markita Hansen,Zoomit,Won,2017-12-09,48.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
Markita Hansen,Plexzap,Won,2017-12-01,3663.0,12.0,2017.0,2017.0,12.0,Dec,Friday,Q4
Maureen Marcano,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Maureen Marcano,Groovestreet,Won,2017-09-30,4695.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Vicki Laflamme,Fasehatice,Lost,2017-12-30,0.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
Wilburn Farren,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Zane Levy,Rantouch,Won,2017-11-07,2712.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Anna Snelling,Ron-tech,Won,2017-12-07,65.0,12.0,2017.0,2017.0,12.0,Dec,Thursday,Q4
Anna Snelling,Statholdings,Won,2017-09-23,55.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Anna Snelling,Streethex,Won,2017-12-30,58.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
Cassey Cress,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Cassey Cress,Ontomedia,Won,2017-09-27,512.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Corliss Cosme,Kan-code,Won,2017-09-24,5820.0,9.0,2017.0,2017.0,9.0,Sep,Sunday,Q3
Daniell Hammack,Donware,Lost,2017-11-30,0.0,11.0,2017.0,2017.0,11.0,Nov,Thursday,Q4
Darcel Schlecht,Codehow,Won,2017-11-25,1179.0,11.0,2017.0,2017.0,11.0,Nov,Saturday,Q4
Darcel Schlecht,Rangreen,Won,2017-09-26,1153.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
Donn Cantrell,Ganjaflex,Won,2017-09-21,892.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Donn Cantrell,Zathunicon,Won,2017-11-22,1231.0,11.0,2017.0,2017.0,11.0,Nov,Wednesday,Q4
Donn Cantrell,Plussunin,Won,2017-12-25,3091.0,12.0,2017.0,2017.0,12.0,Dec,Monday,Q4
Garret Kinder,Xx-zobam,Won,2017-11-24,547.0,11.0,2017.0,2017.0,11.0,Nov,Friday,Q4
James Ascencio,Labdrill,Lost,2017-11-13,0.0,11.0,2017.0,2017.0,11.0,Nov,Monday,Q4
James Ascencio,Goodsilron,Won,2017-09-18,5919.0,9.0,2017.0,2017.0,9.0,Sep,Monday,Q3
James Ascencio,Groovestreet,Won,2017-11-10,5745.0,11.0,2017.0,2017.0,11.0,Nov,Friday,Q4
Jonathan Berthelot,Stanredtax,Lost,2017-11-19,0.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Jonathan Berthelot,Streethex,Lost,2017-11-26,0.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Jonathan Berthelot,Warephase,Lost,2017-12-22,0.0,12.0,2017.0,2017.0,12.0,Dec,Friday,Q4
Lajuana Vencill,Cancity,Lost,2017-12-06,0.0,12.0,2017.0,2017.0,12.0,Dec,Wednesday,Q4
Markita Hansen,Konex,Lost,2017-12-09,0.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
Markita Hansen,Singletechno,Won,2017-12-15,1252.0,12.0,2017.0,2017.0,12.0,Dec,Friday,Q4
Moses Frase,dambase,Lost,2017-11-21,0.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Moses Frase,Stanredtax,Won,2017-12-05,3039.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Niesha Huffines,Treequote,Won,2017-11-19,637.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Reed Clapper,Acme Corporation,Lost,2017-09-26,0.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
Rosalina Dieter,Zoomit,Won,2017-12-08,4614.0,12.0,2017.0,2017.0,12.0,Dec,Friday,Q4
Rosie Papadopoulos,Gekko & Co,Won,2017-11-27,51.0,11.0,2017.0,2017.0,11.0,Nov,Monday,Q4
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Vicki Laflamme,Plexzap,Lost,2017-11-19,0.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Vicki Laflamme,Plexzap,Won,2017-12-04,595.0,12.0,2017.0,2017.0,12.0,Dec,Monday,Q4
Vicki Laflamme,Zoomit,Won,2017-12-26,52.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Violet Mclelland,Konex,Won,2017-09-30,5604.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Zane Levy,Dalttechnology,Lost,2017-11-18,0.0,11.0,2017.0,2017.0,11.0,Nov,Saturday,Q4
Zane Levy,Hatfan,Lost,2017-11-12,0.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Zane Levy,Plusstrip,Lost,2017-11-26,0.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Zane Levy,Konex,Won,2017-09-27,5360.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Boris Faz,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Cassey Cress,Xx-zobam,Lost,2017-12-13,0.0,12.0,2017.0,2017.0,12.0,Dec,Wednesday,Q4
Cecily Lampkin,Betatech,Lost,2017-11-13,0.0,11.0,2017.0,2017.0,11.0,Nov,Monday,Q4
Corliss Cosme,Ganjaflex,Lost,2017-11-14,0.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Corliss Cosme,Sumace,Won,2017-12-19,538.0,12.0,2017.0,2017.0,12.0,Dec,Tuesday,Q4
Darcel Schlecht,Cancity,Lost,2017-12-02,0.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
Darcel Schlecht,Conecom,Won,2017-11-28,5668.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Darcel Schlecht,Warephase,Won,2017-12-11,5220.0,12.0,2017.0,2017.0,12.0,Dec,Monday,Q4
Donn Cantrell,Betasoloin,Won,2017-09-26,5763.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
James Ascencio,Sunnamplex,Lost,2017-11-26,0.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Kami Bicknell,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Lexiqvolax,Won,2017-11-14,948.0,11.0,2017.0,2017.0,11.0,Nov,Tuesday,Q4
Lajuana Vencill,Rundofase,Won,2017-11-19,487.0,11.0,2017.0,2017.0,11.0,Nov,Sunday,Q4
Lajuana Vencill,Funholding,Won,2017-11-18,1072.0,11.0,2017.0,2017.0,11.0,Nov,Saturday,Q4
Markita Hansen,Singletechno,Won,2017-12-16,56.0,12.0,2017.0,2017.0,12.0,Dec,Saturday,Q4
